tconst,primary_title,original_title,start_year,runtime_minutes,genres,averagerating,numvotes,title,studio,domestic_gross,foreign_gross,year
tt2299842,Pieta,Pieta,2012,104.0,"Crime,Drama",7.2,11521.0,Pieta,Drft.,22100.0,3600000,2013
tt2301155,Shootout at Wadala,Shootout at Wadala,2013,155.0,"Action,Crime",5.9,5610.0,Shootout at Wadala,Eros,370000.0,,2013
tt2301592,The Dance of Reality,La danza de la realidad,2013,133.0,"Biography,Drama,Fantasy",7.5,6682.0,The Dance of Reality,Abk.,294000.0,,2014
tt2302755,Olympus Has Fallen,Olympus Has Fallen,2013,119.0,"Action,Thriller",6.5,235443.0,Olympus Has Fallen,FD,98900000.0,71300000,2013
tt2304426,The Selfish Giant,The Selfish Giant,2013,91.0,Drama,7.3,10682.0,The Selfish Giant,IFC,12200.0,,2013
tt2304771,Mandela: Long Walk to Freedom,Mandela: Long Walk to Freedom,2013,141.0,"Biography,Drama,History",7.1,25027.0,Mandela: Long Walk to Freedom,Wein.,8300000.0,19000000,2013
tt2304915,The Green Prince,The Green Prince,2014,101.0,"Biography,Documentary",7.2,2482.0,The Green Prince,MBox,258000.0,,2014
tt2304933,The 5th Wave,The 5th Wave,2016,112.0,"Action,Adventure,Drama",5.2,90788.0,The 5th Wave,Sony,34900000.0,75000000,2016
tt2306745,Sound City,Sound City,2013,107.0,"Documentary,Music",7.8,11439.0,Sound City,Vari.,423000.0,,2013
tt2309048,Double Trouble,Bao dao shuang xiong,2012,87.0,"Action,Comedy",3.6,201.0,Double Trouble,CL,44800.0,,2012
tt4997196,Double Trouble,Braca po babine linije,2016,90.0,Comedy,5.4,153.0,Double Trouble,CL,44800.0,,2012
tt6737834,Double Trouble,Tarapaty,2017,85.0,"Adventure,Family",4.6,68.0,Double Trouble,CL,44800.0,,2012
tt9805754,Double Trouble,Double Trouble,2013,99.0,"Comedy,Family",,,Double Trouble,CL,44800.0,,2012
tt2309260,The Gallows,The Gallows,2015,81.0,"Horror,Mystery,Thriller",4.2,17763.0,The Gallows,WB (NL),22800000.0,20200000,2015
tt2309764,Singham Returns,Singham Returns,2014,142.0,"Action,Drama",5.7,6554.0,Singham Returns,Eros,1200000.0,,2014
tt2310270,The Connection,The Connection,2012,51.0,"Documentary,History",,,The Connection,Drft.,191000.0,,2015
tt2935564,The Connection,La French,2014,135.0,"Action,Crime,Thriller",7.1,8941.0,The Connection,Drft.,191000.0,,2015
tt3856972,The Connection,The Connection,2014,72.0,"Documentary,News",8.3,30.0,The Connection,Drft.,191000.0,,2015
tt2310332,The Hobbit: The Battle of the Five Armies,The Hobbit: The Battle of the Five Armies,2014,144.0,"Adventure,Fantasy",7.4,438621.0,The Hobbit: The Battle of the Five Armies,WB (NL),255100000.0,700900000,2014
tt2312718,Homefront,Homefront,2013,100.0,"Action,Thriller",6.5,98549.0,Homefront,ORF,20200000.0,22900000,2013
tt2558484,Homefront,The Things We Leave Behind,2013,111.0,Drama,7.7,17.0,Homefront,ORF,20200000.0,22900000,2013
tt2315152,A Werewolf Boy,Neuk-dae-so-nyeon,2012,122.0,"Fantasy,Romance",7.4,5657.0,A Werewolf Boy,CJ,343000.0,41300000,2012
tt2315582,Una,Una,2016,94.0,"Drama,Romance",6.2,7921.0,Una,EF,22800.0,,2017
tt2316204,Alien: Covenant,Alien: Covenant,2017,122.0,"Horror,Sci-Fi,Thriller",6.4,226920.0,Alien: Covenant,Fox,74300000.0,166600000,2017
tt2316411,Enemy,Enemy,2013,91.0,"Mystery,Thriller",6.9,143250.0,Enemy,A24,1000000.0,2400000,2014
tt2317337,Vicky Donor,Vicky Donor,2012,126.0,"Comedy,Romance",7.8,35465.0,Vicky Donor,Eros,549000.0,,2012
tt2319580,The Grand Seduction,The Grand Seduction,2013,113.0,Comedy,7.0,14435.0,The Grand Seduction,EOne,3400000.0,,2014
tt2321163,ABCD (Any Body Can Dance),ABCD (Any Body Can Dance),2013,160.0,"Drama,Music",6.4,5695.0,ABCD (Any Body Can Dance),UTV,222000.0,,2013
tt2321405,My Life as a Zucchini,Ma vie de Courgette,2016,66.0,"Animation,Comedy,Drama",7.8,17082.0,My Life as a Zucchini,GK,310000.0,,2017
tt2321549,The Babadook,The Babadook,2014,94.0,"Drama,Horror",6.8,171411.0,The Babadook,IFC,964000.0,9300000,2014
tt2322441,Fifty Shades of Grey,Fifty Shades of Grey,2015,125.0,"Drama,Romance,Thriller",4.1,279126.0,Fifty Shades of Grey,Uni.,166200000.0,404800000,2015
tt2322517,Mojave,Mojave,2015,93.0,"Drama,Thriller",5.2,3726.0,Mojave,A24,8300.0,,2016
tt2325977,Strangerland,Strangerland,2015,112.0,"Drama,Mystery,Thriller",5.2,7999.0,Strangerland,Alc,17500.0,,2015
tt2326554,A Girl Walks Home Alone at Night,A Girl Walks Home Alone at Night,2014,101.0,"Drama,Horror",7.0,26631.0,A Girl Walks Home Alone at Night,KL,492000.0,,2014
tt2326612,The Captive,The Captive,2014,112.0,"Crime,Drama,Mystery",5.9,27017.0,The Captive,A24,1100000.0,,2014
tt2330866,The Thieves,Dodookdeul,2012,135.0,"Action,Comedy,Crime",6.8,8044.0,The Thieves,WGUSA,686000.0,82800000,2012
tt2333598,7 Boxes,7 cajas,2012,105.0,"Adventure,Crime,Drama",7.2,4727.0,7 Boxes,BGP,38100.0,267000,2014
tt2333784,The Expendables 3,The Expendables 3,2014,126.0,"Action,Adventure,Thriller",6.1,156432.0,The Expendables 3,LGF,39300000.0,175300000,2014
tt2333804,The Zero Theorem,The Zero Theorem,2013,107.0,"Comedy,Drama,Fantasy",6.1,42082.0,The Zero Theorem,Ampl.,258000.0,513000,2014
tt2334649,Fruitvale Station,Fruitvale Station,2013,85.0,"Biography,Drama,Romance",7.5,68187.0,Fruitvale Station,Wein.,16100000.0,1300000,2013
tt2334733,Madame Bovary,Madame Bovary,2014,118.0,Drama,5.7,6900.0,Madame Bovary,Alc,44200.0,,2015
tt2334873,Blue Jasmine,Blue Jasmine,2013,98.0,Drama,7.3,179453.0,Blue Jasmine,SPC,33400000.0,64099999,2013
tt2334879,White House Down,White House Down,2013,131.0,"Action,Drama,Thriller",6.4,191791.0,White House Down,Sony,73100000.0,132300000,2013
tt2338424,Tumbledown,Tumbledown,2015,105.0,"Comedy,Music,Romance",6.2,5906.0,Tumbledown,SM,135000.0,,2016
tt2732210,Tumbledown,Tumbledown,2013,80.0,"Drama,Mystery,Romance",4.1,169.0,Tumbledown,SM,135000.0,,2016
tt2339505,Kochadaiiyaan,Kochadaiiyaan,2014,124.0,"Action,Animation",6.5,4527.0,Kochadaiiyaan,Eros,817000.0,,2014
tt2339741,The Woman in Black 2: Angel of Death,The Woman in Black 2: Angel of Death,2014,98.0,"Drama,Horror,Thriller",4.9,24592.0,The Woman in Black 2: Angel of Death,Rela.,26500000.0,22400000,2015
tt2343793,Third Person,Third Person,2013,137.0,"Drama,Romance",6.4,24937.0,Third Person,SPC,1000000.0,,2014
tt4076360,Third Person,Guf Shlishi,2015,57.0,"Documentary,Drama",8.6,10.0,Third Person,SPC,1000000.0,,2014
tt2344678,Himmatwala,Himmatwala,2013,150.0,"Action,Comedy,Drama",1.7,7384.0,Himmatwala,UTV,271000.0,,2013
tt2345737,The Rover,The Rover,2014,103.0,"Action,Crime,Drama",6.4,40576.0,The Rover,A24,1100000.0,2100000,2014
tt2347569,Frances Ha,Frances Ha,2012,86.0,"Comedy,Drama,Romance",7.4,60026.0,Frances Ha,IFC,4099999.0,,2013
tt2349144,Mississippi Grind,Mississippi Grind,2015,108.0,"Comedy,Drama",6.4,17206.0,Mississippi Grind,A24,131000.0,,2015
tt2350496,The Lunchbox,Dabba,2013,104.0,"Drama,Romance",7.8,42618.0,The Lunchbox,SPC,4200000.0,,2014
tt2353767,"1,000 Times Good Night",Tusen ganger god natt,2013,117.0,"Drama,War",7.1,6848.0,"1,000 Times Good Night",FM,53900.0,,2014
tt2354407,Teri Meri Kahaani,Teri Meri Kahaani,2012,117.0,"Comedy,Drama,Romance",4.8,3625.0,Teri Meri Kahaani,Eros,781000.0,,2012
tt2356180,Bhaag Milkha Bhaag,Bhaag Milkha Bhaag,2013,186.0,"Biography,Drama,Sport",8.2,54802.0,Bhaag Milkha Bhaag,Relbig.,1600000.0,,2013
tt2357129,Jobs,Jobs,2013,128.0,"Biography,Drama",5.9,88788.0,Jobs,ORF,16100000.0,19800000,2013
tt2357291,Rio 2,Rio 2,2014,101.0,"Adventure,Animation,Comedy",6.3,72209.0,Rio 2,Fox,131500000.0,368600000,2014
tt2357377,The Berlin File,Bereullin,2013,120.0,"Action,Thriller",6.6,5930.0,The Berlin File,CJ,665000.0,48300000,2013
tt2358891,The Great Beauty,La grande bellezza,2013,141.0,Drama,7.8,72297.0,The Great Beauty,Jan.,2900000.0,18500000,2013
tt2363131,Colossal,Colossal,2012,86.0,MISSING,,,Colossal,Neon,3000000.0,,2017
tt4680182,Colossal,Colossal,2016,109.0,"Comedy,Drama,Fantasy",6.2,50856.0,Colossal,Neon,3000000.0,,2017
tt2363213,Ragnarok,Gåten Ragnarok,2013,100.0,"Action,Adventure",5.9,6974.0,Ragnarok,Magn.,1400.0,3700000,2014
tt2363461,The Pyramid,The Pyramid,2013,90.0,Horror,3.9,102.0,The Pyramid,Fox,2800000.0,14100000,2014
tt2799166,The Pyramid,The Pyramid,2014,89.0,"Action,Adventure,Horror",4.6,21364.0,The Pyramid,Fox,2800000.0,14100000,2014
tt2364841,Runner Runner,Runner Runner,2013,88.0,"Crime,Thriller",5.6,58235.0,Runner Runner,Fox,19300000.0,43400000,2013
tt2364897,The Disappointments Room,The Disappointments Room,2016,85.0,"Drama,Horror,Thriller",3.9,8167.0,The Disappointments Room,Rela.,2400000.0,,2016
tt2366450,Stories We Tell,Stories We Tell,2012,108.0,Documentary,7.6,11232.0,Stories We Tell,RAtt.,1600000.0,,2013
tt2367996,Mugamoodi,Mugamoodi,2012,150.0,"Action,Adventure",5.0,835.0,Mugamoodi,UTV,101000.0,,2012
tt2368254,A Private War,A Private War,2018,110.0,"Biography,Drama,War",6.7,9882.0,A Private War,Aviron,1600000.0,2200000,2018
tt2368635,Bird People,Bird People,2014,127.0,"Drama,Fantasy,Romance",6.1,2742.0,Bird People,IFC,32100.0,,2014
tt2369047,Horses of God,Les chevaux de Dieu,2012,115.0,Drama,7.1,1487.0,Horses of God,KL,14800.0,,2014
tt2369069,Lolo,Lolo,2012,60.0,Documentary,7.9,22.0,Lolo,FR,24100.0,,2016
tt4085944,Lolo,Lolo,2015,99.0,Comedy,5.7,3262.0,Lolo,FR,24100.0,,2016
tt2369135,Need for Speed,Need for Speed,2014,132.0,"Action,Crime,Thriller",6.5,154909.0,Need for Speed,BV,43600000.0,159700000,2014
tt2369154,R... Rajkumar,R... Rajkumar,2013,146.0,Action,5.2,4769.0,R... Rajkumar,Eros,167000.0,,2013
tt2369205,Pioneer,Pionér,2013,111.0,Thriller,6.0,4448.0,Pioneer,Magn.,6900.0,,2014
tt2370248,Short Term 12,Short Term 12,2013,96.0,Drama,8.0,73063.0,Short Term 12,Cdgm.,1000000.0,,2013
tt2371411,Painted Skin: The Resurrection,Hua pi 2,2012,131.0,"Fantasy,Mystery,Romance",6.3,2898.0,Painted Skin: The Resurrection,WGUSA,50400.0,,2012
tt2371824,Paradise: Faith,Paradies: Glaube,2012,115.0,Drama,6.8,3815.0,Paradise: Faith,Strand,6500.0,,2013
tt2371834,Paradise: Hope,Paradies: Hoffnung,2013,92.0,Drama,6.7,3795.0,Paradise: Hope,Strand,6700.0,,2013
tt2372678,2 States,2 States,2014,149.0,"Comedy,Drama,Romance",6.9,21715.0,2 States,UTV,2200000.0,,2014
tt2378281,Instructions Not Included,No se aceptan devoluciones,2013,115.0,"Comedy,Drama",7.6,26866.0,Instructions Not Included,LGF,44500000.0,54600000,2013
tt3007030,Instructions Not Included,Instructions Not Included,2011,52.0,"Comedy,Romance",8.0,13.0,Instructions Not Included,LGF,44500000.0,54600000,2013
tt2378507,The Glass Castle,The Glass Castle,2017,127.0,"Biography,Drama",7.2,23580.0,The Glass Castle,LGF,17300000.0,4600000,2017
tt2379318,Bright Days Ahead,Les beaux jours,2013,94.0,"Drama,Romance",6.3,1449.0,Bright Days Ahead,Trib.,21800.0,1400000,2014
tt2379713,Spectre,Spectre,2015,148.0,"Action,Adventure,Thriller",6.8,352504.0,Spectre,Sony,200100000.0,680600000,2015
tt2380307,Coco,Coco,2017,105.0,"Adventure,Animation,Comedy",8.4,277194.0,Coco,BV,209700000.0,597400000,2017
tt7002100,Coco,Coco,2017,98.0,Horror,7.4,35.0,Coco,BV,209700000.0,597400000,2017
tt2380331,Words and Pictures,Words and Pictures,2013,111.0,"Comedy,Drama,Romance",6.6,9280.0,Words and Pictures,RAtt.,2200000.0,1200000,2014
tt2381111,Brooklyn,Brooklyn,2015,117.0,"Drama,Romance",7.5,117021.0,Brooklyn,FoxS,38300000.0,23800000,2015
tt3184798,Brooklyn,Brooklyn,2014,83.0,"Drama,Music,Musical",6.4,51.0,Brooklyn,FoxS,38300000.0,23800000,2015
tt2381249,Mission: Impossible - Rogue Nation,Mission: Impossible - Rogue Nation,2015,131.0,"Action,Adventure,Thriller",7.4,311704.0,Mission: Impossible - Rogue Nation,Par.,195000000.0,487700000,2015
tt2381335,Fed Up,Fed Up,2014,92.0,Documentary,7.7,10660.0,Fed Up,RTWC,1500000.0,,2014
tt2381991,The Huntsman: Winter's War,The Huntsman: Winter's War,2016,114.0,"Action,Adventure,Drama",6.1,87714.0,The Huntsman: Winter's War,Uni.,48400000.0,116600000,2016
tt2385006,Jerusalem,Jerusalem,2013,44.0,Documentary,7.3,1056.0,Jerusalem,NGE,8000000.0,1300000,2013
tt2387433,Dark Skies,Dark Skies,2013,97.0,"Horror,Sci-Fi,Thriller",6.3,65754.0,Dark Skies,W/Dim.,17400000.0,9000000,2013
tt2387499,Keeping Up with the Joneses,Keeping Up with the Joneses,2016,105.0,"Action,Comedy",5.9,51630.0,Keeping Up with the Joneses,Fox,14900000.0,15000000,2016
tt2387559,Delivery Man,Delivery Man,2013,105.0,"Comedy,Drama",6.4,70706.0,Delivery Man,BV,30700000.0,19300000,2013
tt2387589,The Girl on the Train,The Girl on the Train,2013,80.0,Thriller,4.4,819.0,The Girl on the Train,Strand,208000.0,97100,2010
tt3631112,The Girl on the Train,The Girl on the Train,2016,112.0,"Crime,Drama,Mystery",6.5,150977.0,The Girl on the Train,Strand,208000.0,97100,2010
tt2387692,Souvenir,Souvenir,2016,90.0,"Drama,Music,Romance",6.0,823.0,Souvenir,Strand,11400.0,,2018
tt2389092,Souvenir,Souvenir,2014,86.0,"Comedy,Romance",5.9,9.0,Souvenir,Strand,11400.0,,2018
tt3478898,Souvenir,Souvenir,2014,86.0,Documentary,,,Souvenir,Strand,11400.0,,2018
tt2388637,Ain't Them Bodies Saints,Ain't Them Bodies Saints,2013,96.0,"Crime,Drama,Romance",6.4,19464.0,Ain't Them Bodies Saints,IFC,397000.0,635000,2013
tt2388715,Oculus,Oculus,2013,104.0,"Horror,Mystery",6.5,106906.0,Oculus,Rela.,27700000.0,16300000,2014
tt2390237,Cuban Fury,Cuban Fury,2014,98.0,"Comedy,Romance,Sport",6.2,16972.0,Cuban Fury,EOne,92400.0,,2014
tt2390361,Enough Said,Enough Said,2013,93.0,"Comedy,Drama,Romance",7.0,55698.0,Enough Said,FoxS,17600000.0,7700000,2013
tt2392326,Le Week-End,Le Week-End,2013,93.0,"Comedy,Drama,Romance",6.3,7266.0,Le Week-End,MBox,2200000.0,,2014
tt2392830,A Quiet Passion,A Quiet Passion,2016,125.0,"Biography,Drama",6.5,4582.0,A Quiet Passion,MBox,1900000.0,,2017
tt2393845,Kill Me Three Times,Kill Me Three Times,2014,90.0,"Action,Comedy,Crime",5.9,18238.0,Kill Me Three Times,Magn.,24300.0,,2015
tt2395427,Avengers: Age of Ultron,Avengers: Age of Ultron,2015,141.0,"Action,Adventure,Sci-Fi",7.3,665594.0,Avengers: Age of Ultron,BV,459000000.0,946400000,2015
tt2396566,20 Feet from Stardom,Twenty Feet from Stardom,2013,91.0,"Documentary,Music",7.4,11312.0,20 Feet from Stardom,RTWC,4900000.0,,2013
tt2397535,Predestination,Predestination,2014,97.0,"Drama,Mystery,Sci-Fi",7.5,225349.0,Predestination,VE,68400.0,,2015
tt2398231,The Homesman,The Homesman,2014,122.0,"Drama,Western",6.6,27724.0,The Homesman,Saban,2400000.0,,2014
tt2398241,Smurfs: The Lost Village,Smurfs: The Lost Village,2017,90.0,"Adventure,Animation,Comedy",6.0,15612.0,Smurfs: The Lost Village,Sony,45000000.0,152200000,2017
tt2400126,The Lesson,The Lesson,2012,90.0,"Biography,Documentary",,,The Lesson,FM,9000.0,,2015
tt3958072,The Lesson,Urok,2014,111.0,Drama,7.2,2101.0,The Lesson,FM,9000.0,,2015
tt4078160,The Lesson,The Lesson,2015,97.0,"Drama,Horror,Thriller",4.3,1083.0,The Lesson,FM,9000.0,,2015
tt2400275,Goodbye to Language,Adieu au langage,2014,70.0,"Drama,Fantasy",5.9,4908.0,Goodbye to Language,KL,390000.0,,2014
tt2400463,The Invitation,The Invitation,2015,100.0,"Drama,Horror,Mystery",6.7,70213.0,The Invitation,Drft.,232000.0,,2016
tt4546370,The Invitation,The Invitation,2015,6.0,Documentary,,,The Invitation,Drft.,232000.0,,2016
tt2401878,Anomalisa,Anomalisa,2015,90.0,"Animation,Comedy,Drama",7.3,58010.0,Anomalisa,Par.,3800000.0,1900000,2015
tt2402101,Dark Places,Dark Places,2015,113.0,"Action,Drama,Mystery",6.2,38160.0,Dark Places,A24,209000.0,,2015
tt2402105,Dom Hemingway,Dom Hemingway,2013,93.0,"Comedy,Crime,Drama",6.2,24557.0,Dom Hemingway,FoxS,524000.0,,2014
tt2402157,The November Man,The November Man,2014,108.0,"Action,Crime,Thriller",6.3,59293.0,The November Man,Rela.,25000000.0,7500000,2014
tt2402927,Carol,Carol,2015,118.0,"Drama,Romance",7.2,100680.0,Carol,Wein.,12700000.0,27600000,2015
tt2403021,The Green Inferno,The Green Inferno,2013,100.0,"Adventure,Horror",5.3,33239.0,The Green Inferno,BH Tilt,7200000.0,,2015
tt2403393,Desert Dancer,Desert Dancer,2014,104.0,"Biography,Drama,Music",6.2,1653.0,Desert Dancer,Rela.,155000.0,,2015
tt2404181,Belle,Belle,2013,100.0,"Biography,Drama,Romance",7.4,25780.0,Belle,FoxS,10700000.0,,2014
tt3020532,Belle,Belle,2014,52.0,Drama,,,Belle,FoxS,10700000.0,,2014
tt2404233,Gods of Egypt,Gods of Egypt,2016,127.0,"Action,Adventure,Fantasy",5.4,95111.0,Gods of Egypt,LG/S,31200000.0,119500000,2016
tt2404425,Woman in Gold,Woman in Gold,2015,109.0,"Biography,Drama,History",7.3,48501.0,Woman in Gold,Wein.,33299999.0,28300000,2015
tt2404461,The Past,Le passé,2013,130.0,"Drama,Mystery",7.8,41191.0,The Past,SPC,1300000.0,9300000,2013
tt8011712,The Past,The Past,2018,120.0,"Drama,Horror",7.4,54.0,The Past,SPC,1300000.0,9300000,2013
tt9649770,The Past,The Past,2018,53.0,Documentary,,,The Past,SPC,1300000.0,9300000,2013
tt2404463,The Heat,The Heat,2013,117.0,"Action,Comedy,Crime",6.6,153501.0,The Heat,Fox,159600000.0,70300000,2013
tt2404639,The Happy Prince,The Happy Prince,2018,105.0,"Biography,Drama",6.3,3220.0,The Happy Prince,SPC,466000.0,,2018
tt2406252,Venus in Fur,La Vénus à la fourrure,2013,96.0,Drama,7.2,15872.0,Venus in Fur,IFC,374000.0,8000000,2014
tt2406422,Walking the Camino: Six Ways to Santiago,Walking the Camino: Six Ways to Santiago,2013,84.0,"Adventure,Documentary",7.3,269.0,Walking the Camino: Six Ways to Santiago,FEF,613000.0,,2013
tt2406566,Atomic Blonde,Atomic Blonde,2017,115.0,"Action,Mystery,Thriller",6.7,150407.0,Atomic Blonde,Focus,51700000.0,48300000,2017
tt2406676,Ek Thi Daayan,Ek Thi Daayan,2013,135.0,"Horror,Romance,Thriller",5.7,3555.0,Ek Thi Daayan,Eros,112000.0,,2013
tt2407826,Husbands in Goa,Husbands in Goa,2012,140.0,Comedy,3.6,204.0,Husbands in Goa,UTV,10100.0,,2012
tt2408090,Adrift,A la deriva,2012,65.0,Drama,6.0,6.0,Adrift,STX,31400000.0,28500000,2018
tt4608626,Adrift,Adrift,2015,85.0,Romance,,,Adrift,STX,31400000.0,28500000,2018
tt6306064,Adrift,Adrift,2018,96.0,"Action,Adventure,Biography",6.6,34115.0,Adrift,STX,31400000.0,28500000,2018
tt2409818,Open Windows,Open Windows,2014,100.0,"Crime,Horror,Thriller",5.2,12764.0,Open Windows,Cdgm.,1800.0,,2014
tt2414040,An Eye for Beauty,Le règne de la beauté,2014,102.0,Drama,5.5,1105.0,An Eye for Beauty,MR,9000.0,,2015
tt2414046,The Amazing Catfish,Los insólitos peces gato,2013,89.0,"Comedy,Drama",7.0,1546.0,The Amazing Catfish,Strand,11300.0,,2014
tt2415458,The Wolfpack,The Wolfpack,2015,90.0,"Biography,Documentary",7.0,11069.0,The Wolfpack,Magn.,1300000.0,,2015
tt2419284,Red Obsession,Red Obsession,2013,75.0,"Documentary,History,News",6.7,1167.0,Red Obsession,A23,13200.0,,2013
tt2424988,Gabbar is Back,Gabbar is Back,2015,128.0,Action,7.2,21092.0,Gabbar is Back,Eros,535000.0,,2015
tt2431286,Philomena,Philomena,2013,98.0,"Biography,Comedy,Drama",7.6,88704.0,Philomena,Wein.,37700000.0,62400000,2013
tt2436386,Project Almanac,Project Almanac,2015,106.0,"Drama,Mystery,Sci-Fi",6.4,71500.0,Project Almanac,Par.,22300000.0,10900000,2015
tt2436516,Go Goa Gone,Go Goa Gone,2013,108.0,"Action,Adventure,Comedy",6.6,10397.0,Go Goa Gone,Eros,298000.0,,2013
tt2442772,Bluebeard,Barbazul,2012,98.0,Horror,6.1,19.0,Bluebeard,Strand,33500.0,5200,2010
tt2442772,Bluebeard,Barbazul,2012,98.0,Horror,6.1,19.0,Bluebeard,WGUSA,43100.0,,2017
tt6599340,Bluebeard,Haebing,2017,117.0,Thriller,6.4,1269.0,Bluebeard,Strand,33500.0,5200,2010
tt6599340,Bluebeard,Haebing,2017,117.0,Thriller,6.4,1269.0,Bluebeard,WGUSA,43100.0,,2017
tt2446042,Taken 3,Taken 3,2014,108.0,"Action,Thriller",6.0,165072.0,Taken 3,Fox,89300000.0,237200000,2015
tt2450186,V/H/S/2,V/H/S/2,2013,96.0,"Horror,Thriller",6.1,33319.0,V/H/S/2,Magn.,21800.0,,2013
tt2452042,The Peanuts Movie,The Peanuts Movie,2015,88.0,"Adventure,Animation,Comedy",7.1,39149.0,The Peanuts Movie,Fox,130199999.0,116100000,2015
tt2452254,Clouds of Sils Maria,Clouds of Sils Maria,2014,124.0,Drama,6.7,24671.0,Clouds of Sils Maria,IFC,1900000.0,,2015
tt2458776,Bears,Bears,2014,78.0,Documentary,7.4,5948.0,Bears,BV,17800000.0,3500000,2014
tt2459022,Lost in Thailand,Ren zai jiong tu: Tai jiong,2012,105.0,"Adventure,Comedy,Drama",6.3,2623.0,Lost in Thailand,WAMCR,57400.0,197700000,2013
tt2463288,Walk of Shame,Walk of Shame,2014,95.0,Comedy,6.0,48134.0,Walk of Shame,FCW,59200.0,,2014
tt2463512,Hateship Loveship,Hateship Loveship,2013,104.0,"Drama,Romance",6.2,6091.0,Hateship Loveship,IFC,54000.0,,2014
tt2463808,The Escape,Quod erat demonstrandum,2013,107.0,"Drama,Thriller",7.3,247.0,The Escape,IFC,14000.0,,2018
tt3005598,The Escape,Ha'Bricha,2013,73.0,"Documentary,Drama,History",,,The Escape,IFC,14000.0,,2018
tt3459906,The Escape,De ontsnapping,2015,96.0,Drama,5.7,550.0,The Escape,IFC,14000.0,,2018
tt5053302,The Escape,The Escape,2015,67.0,Drama,,,The Escape,IFC,14000.0,,2018
tt6069126,The Escape,The Escape,2017,101.0,Drama,5.9,1290.0,The Escape,IFC,14000.0,,2018
tt2465146,And So It Goes,And So It Goes,2014,94.0,"Comedy,Drama,Romance",5.8,11597.0,And So It Goes,CE,15200000.0,10200000,2014
tt2465578,Human Capital,Il capitale umano,2013,111.0,Drama,7.3,10468.0,Human Capital,FM,159000.0,,2015
tt2473510,Paranormal Activity: The Ghost Dimension,Paranormal Activity: The Ghost Dimension,2015,88.0,"Horror,Mystery,Thriller",4.6,22361.0,Paranormal Activity: The Ghost Dimension,Par.,18300000.0,60600000,2015
tt2473682,Paranormal Activity: The Marked Ones,Paranormal Activity: The Marked Ones,2014,84.0,"Horror,Mystery,Thriller",5.0,37147.0,Paranormal Activity: The Marked Ones,Par.,32500000.0,58400000,2014
tt2473794,Mr. Turner,Mr. Turner,2014,150.0,"Biography,Drama,History",6.8,22661.0,Mr. Turner,SPC,4000000.0,18200000,2014
tt2474976,The Hallow,The Hallow,2015,97.0,Horror,5.7,13848.0,The Hallow,IFC,13900.0,,2015
tt2476154,Grand Masti,Grand Masti,2013,137.0,"Comedy,Drama,Romance",4.4,5338.0,Grand Masti,Eros,414000.0,,2013
tt2476294,Moscow Never Sleeps,Moscow Never Sleeps,2017,100.0,Drama,5.6,224.0,Moscow Never Sleeps,CAVU,25300.0,,2017
tt2479800,Palo Alto,Palo Alto,2013,100.0,Drama,6.2,25402.0,Palo Alto,Trib.,768000.0,,2014
tt2486678,5 to 7,5 to 7,2014,95.0,"Comedy,Drama,Romance",7.1,16605.0,5 to 7,IFC,163000.0,,2015
tt2486682,The Square,Al midan,2013,108.0,"Documentary,Drama,History",8.1,7998.0,The Square,Magn.,1500000.0,,2017
tt3753108,The Square,A tér,2013,52.0,Documentary,,,The Square,Magn.,1500000.0,,2017
